chit_id,chitnumber,payment_weeks,amount_per_week,total_amount,overdue_fees,cash_received,balance,total_paid_week,timestamp,num_of_chits
257,MCD20242,4,250,1000,0,1000,0,13,25.01.03,1
257,MCD20242,4,250,1000,0,1000,0,17,25.02.07,1
257,MCD20242,2,250,500,0,500,0,19,25.03.05,1
257,MCD20242,6,250,1500,0,1500,0,25,25.04.10,1
257,MCD20242,4,250,1000,0,1000,0,29,25.05.10,1
258,MCD20243,1,250,250,0,250,0,1,24.11.09,1
258,MCD20243,8,250,2000,0,2000,0,9,24.12.06,1
258,MCD20243,4,250,1000,0,1000,0,13,25.01.03,1
258,MCD20243,4,250,1000,0,1000,0,17,25.02.07,1
258,MCD20243,4,250,1000,0,1000,0,21,25.03.05,1
258,MCD20243,4,250,1000,0,1000,0,25,25.04.10,1
258,MCD20243,4,250,1000,0,1000,0,29,25.05.10,1
259,MCD20244,4,250,1000,0,1000,0,4,24.11.09,1
259,MCD20244,4,250,1000,0,1000,0,8,24.12.09,1
259,MCD20244,4,250,1000,0,1000,0,12,24.01.01,1
259,MCD20244,4,250,1000,0,1000,0,16,25.02.03,1
259,MCD20244,7,250,1750,0,1750,0,23,25.03.18,1
259,MCD20244,6,250,1500,0,1500,0,29,25.04.22,1
260,MCD20245,4,250,1000,0,1000,0,4,24.11.09,1
260,MCD20245,4,250,1000,0,1000,0,8,24.11.26,1
260,MCD20245,4,250,1000,0,1000,0,12,25.01.04,1
260,MCD20245,8,250,2000,0,2000,0,20,25.03.24,1
261,MCD20246,4,250,1000,0,1000,0,4,24.11.10,1
261,MCD20246,6,250,1500,0,1500,0,10,24.12.02,1
261,MCD20246,4,250,1000,0,1000,0,14,25.01.05,1
261,MCD20246,4,250,1000,0,1000,0,18,25.02.03,1
261,MCD20246,4,250,1000,0,1000,0,22,25.03.05,1
261,MCD20246,4,250,1000,0,1000,0,26,25.04.16,1
261,MCD20246,4,250,1000,0,1000,0,30,25.05.07,1
262,MCD20247,4,250,1000,0,1000,0,4,24.11.10,1
262,MCD20247,6,250,1500,0,1500,0,10,24.12.02,1
262,MCD20247,4,250,1000,0,1000,0,14,25.01.05,1
262,MCD20247,4,250,1000,0,1000,0,18,25.02.03,1
262,MCD20247,4,250,1000,0,1000,0,22,25.03.05,1
262,MCD20247,4,250,1000,0,1000,0,26,25.04.16,1
262,MCD20247,4,250,1000,0,1000,0,30,25.05.07,1
263,MCD20248,4,250,1000,0,1000,0,4,24.11.10,1
263,MCD20248,6,250,1500,0,1500,0,10,24.12.02,1
263,MCD20248,4,250,1000,0,1000,0,14,25.01.05,1
263,MCD20248,4,250,1000,0,1000,0,18,25.02.03,1
263,MCD20248,4,250,1000,0,1000,0,22,25.03.05,1
263,MCD20248,4,250,1000,0,1000,0,26,25.04.16,1
263,MCD20248,4,250,1000,0,1000,0,30,25.05.07,1
264,MCD20249,2,250,500,0,500,0,2,24.11.10,1
264,MCD20249,6,250,1500,0,1500,0,8,24.12.06,1
264,MCD20249,3,250,750,0,750,0,11,24.12.23,1
264,MCD20249,4,250,1000,0,1000,0,15,25.02.09,1
264,MCD20249,4,250,1000,0,1000,0,19,25.02.16,1
264,MCD20249,4,250,1000,0,1000,0,23,25.02.25,1
264,MCD20249,4,250,1000,0,1000,0,27,25.03.22,1
264,MCD20249,4,250,1000,0,1000,0,31,25.04.10,1
264,MCD20249,4,250,1000,0,1000,0,35,25.05.03,1
265,MCD20250,1,250,250,0,250,0,1,24.11.10,1
265,MCD20250,6,250,1500,0,1500,0,7,24.11.11,1
265,MCD20250,2,250,500,0,500,0,9,24.12.11,1
265,MCD20250,6,250,1500,0,1500,0,15,24.12.16,1
265,MCD20250,3,250,750,0,750,0,18,25.01.14,1
265,MCD20250,8,250,2000,0,2000,0,26,25.03.06,1
265,MCD20250,12,250,3000,0,3000,0,38,25.05.04,1
266,MCD20251,5,250,1250,0,1250,0,5,24.11.10,1
266,MCD20251,1,250,250,0,250,0,6,24.11.17,1
266,MCD20251,4,250,1000,0,1000,0,10,24.12.11,1
266,MCD20251,4,250,1000,0,1000,0,14,25.01.14,1
266,MCD20251,4,250,1000,0,1000,0,18,25.02.05,1
266,MCD20251,4,250,1000,0,1000,0,22,25.02.27,1
266,MCD20251,4,250,1000,0,1000,0,26,25.03.25,1
266,MCD20251,4,250,1000,0,1000,0,30,25.04.27,1
267,MCD20252,4,500,2000,0,2000,0,4,24.11.10,2
267,MCD20252,2,500,1000,0,1000,0,6,24.11.17,2
267,MCD20252,1,500,500,0,500,0,7,24.11.24,2
267,MCD20252,1,500,500,0,500,0,8,24.12.02,2
267,MCD20252,1,500,500,0,500,0,9,24.12.09,2
267,MCD20252,1,500,500,0,500,0,10,24.12.16,2
267,MCD20252,1,500,500,0,500,0,11,24.12.22,2
267,MCD20252,1,500,500,0,500,0,12,24.12.29,2
267,MCD20252,2,500,1000,0,1000,0,14,25.01.13,2
267,MCD20252,2,500,1000,0,1000,0,16,25.01.27,2
267,MCD20252,3,500,1500,0,1500,0,19,25.02.15,2
267,MCD20252,3,500,1500,0,1500,0,22,25.03.11,2
267,MCD20252,2,500,1000,0,1000,0,24,25.03.24,2
267,MCD20252,2,500,1000,0,1000,0,26,25.04.21,2
267,MCD20252,4,500,2000,0,2000,0,30,25.05.02,2
268,MCD20253,3,250,750,0,750,0,3,24.11.11,1
268,MCD20253,3,250,750,0,750,0,6,24.11.17,1
268,MCD20253,4,250,1000,0,1000,0,10,24.12.22,1
268,MCD20253,4,250,1000,0,1000,0,14,25.01.12,1
268,MCD20253,12,250,3000,0,3000,0,26,25.04.14,1
269,MCD20254,4,250,1000,0,1000,0,4,24.11.11,1
269,MCD20254,2,250,500,0,500,0,6,24.11.13,1
269,MCD20254,2,250,500,0,500,0,8,24.11.24,1
269,MCD20254,4,250,1000,0,1000,0,12,24.12.15,1
269,MCD20254,4,250,1000,0,1000,0,16,25.01.18,1
269,MCD20254,4,250,1000,0,1000,0,20,25.02.19,1
269,MCD20254,5,250,1250,0,1250,0,25,25.03.16,1
269,MCD20254,4,250,1000,0,1000,0,29,25.04.20,1
270,MCD20255,1,250,250,0,250,0,1,24.11.11,1
270,MCD20255,7,250,1750,0,1750,0,8,24.11.12,1
270,MCD20255,4,250,1000,0,1000,0,12,24.12.03,1
270,MCD20255,4,250,1000,0,1000,0,16,25.01.08,1
270,MCD20255,4,250,1000,0,1000,0,20,25.02.13,1
270,MCD20255,4,250,1000,0,1000,0,24,25.03.17,1
270,MCD20255,4,250,1000,0,1000,0,28,25.04.04,1
271,MCD20256,4,250,1000,0,1000,0,4,24.11.11,1
271,MCD20256,4,250,1000,0,1000,0,8,24.11.25,1
271,MCD20256,4,250,1000,0,1000,0,12,25.01.04,1
271,MCD20256,4,250,1000,0,1000,0,16,25.01.18,1
271,MCD20256,4,250,1000,0,1000,0,20,25.02.24,1
271,MCD20256,4,250,1000,0,1000,0,24,25.03.14,1
271,MCD20256,4,250,1000,0,1000,0,28,25.04.12,1
272,MCD20257,4,250,1000,0,1000,0,4,24.11.11,1
272,MCD20257,4,250,1000,0,1000,0,8,24.11.26,1
272,MCD20257,4,250,1000,0,1000,0,12,24.12.08,1
273,MCD20258,4,250,1000,0,1000,0,4,24.11.12,1
273,MCD20258,4,250,1000,0,1000,0,8,24.12.09,1
273,MCD20258,4,250,1000,0,1000,0,12,25.01.01,1
273,MCD20258,4,250,1000,0,1000,0,16,25.01.10,1
273,MCD20258,4,250,1000,0,1000,0,20,25.02.07,1
273,MCD20258,4,250,1000,0,1000,0,24,25.03.02,1
273,MCD20258,4,250,1000,0,1000,0,28,25.04.04,1
274,MCD20259,4,250,1000,0,1000,0,4,24.11.12,1
274,MCD20259,4,250,1000,0,1000,0,8,24.12.04,1
274,MCD20259,4,250,1000,0,1000,0,12,24.12.24,1
274,MCD20259,3,250,750,0,750,0,15,24.12.30,1
274,MCD20259,2,250,500,0,500,0,17,25.01.21,1
274,MCD20259,3,250,750,0,750,0,20,25.02.12,1
274,MCD20259,3,250,750,0,750,0,23,25.03.07,1
274,MCD20259,2,250,500,0,500,0,25,25.04.02,1
274,MCD20259,3,250,750,0,750,0,28,25.04.28,1
274,MCD20259,3,250,750,0,750,0,31,25.05.13,1
275,MCD20260,4,250,1000,0,1000,0,4,24.11.12,1
275,MCD20260,4,250,1000,0,1000,0,8,24.12.04,1
275,MCD20260,4,250,1000,0,1000,0,12,24.12.24,1
275,MCD20260,3,250,750,0,750,0,15,24.12.30,1
275,MCD20260,2,250,500,0,500,0,17,25.01.21,1
275,MCD20260,3,250,750,0,750,0,20,25.02.12,1
275,MCD20260,3,250,750,0,750,0,23,25.03.07,1
275,MCD20260,2,250,500,0,500,0,25,25.04.02,1
275,MCD20260,3,250,750,0,750,0,28,25.04.28,1
275,MCD20260,3,250,750,0,750,0,31,25.05.13,1
276,MCD20261,5,250,1750,0,1750,0,5,24.11.12,1
276,MCD20261,1,250,250,0,250,0,6,24.11.17,1
276,MCD20261,1,250,250,0,250,0,7,24.11.23,1
276,MCD20261,1,250,250,0,250,0,8,24.12.06,1
276,MCD20261,1,250,250,0,250,0,9,24.12.12,1
276,MCD20261,1,250,250,0,250,0,10,24.12.14,1
276,MCD20261,2,250,500,0,500,0,12,24.12.25,1
276,MCD20261,1,250,250,0,250,0,13,25.01.04,1
276,MCD20261,1,250,250,0,250,0,14,25.01.12,1
276,MCD20261,1,250,250,0,250,0,15,25.01.24,1
276,MCD20261,1,250,250,0,250,0,16,25.01.28,1
276,MCD20261,1,250,250,0,250,0,17,25.02.02,1
276,MCD20261,1,250,250,0,250,0,18,25.02.12,1
276,MCD20261,2,250,500,0,500,0,20,25.02.22,1
276,MCD20261,1,250,250,0,250,0,21,25.02.28,1
276,MCD20261,1,250,250,0,250,0,22,25.03.07,1
276,MCD20261,1,250,250,0,250,0,23,25.03.16,1
276,MCD20261,1,250,250,0,250,0,24,25.03.21,1
276,MCD20261,1,250,250,0,250,0,25,25.03.30,1
276,MCD20261,1,250,250,0,250,0,26,25.04.06,1
276,MCD20261,1,250,250,0,250,0,27,25.04.11,1
276,MCD20261,2,250,500,0,500,0,29,25.04.18,1
276,MCD20261,1,250,250,0,250,0,30,25.04.22,1
276,MCD20261,1,250,250,0,250,0,31,25.05.04,1
276,MCD20261,1,250,250,0,250,0,32,25.05.09,1
277,MCD20262,1,250,250,0,250,0,1,24.11.12,1
277,MCD20262,5,250,1250,0,1250,0,6,24.11.18,1
277,MCD20262,1,250,250,0,250,0,7,24.11.25,1
277,MCD20262,1,250,250,0,250,0,8,24.12.08,1
277,MCD20262,1,250,250,0,250,0,9,24.12.09,1
277,MCD20262,4,250,1000,0,1000,0,13,24.12.31,1
277,MCD20262,3,250,750,0,750,0,16,25.01.28,1
277,MCD20262,6,250,1500,0,1500,0,22,25.02.26,1
277,MCD20262,5,250,1250,0,1250,0,27,25.04.03,1
277,MCD20262,5,250,1250,0,1250,0,32,25.05.08,1
278,MCD20263,4,250,1000,0,1000,0,4,24.11.12,1
278,MCD20263,6,250,1500,0,1500,0,10,24.12.15,1
278,MCD20263,6,250,1500,0,1500,0,16,25.01.12,1
278,MCD20263,6,250,1500,0,1500,0,22,25.02.16,1
278,MCD20263,6,250,1500,0,1500,0,28,25.03.17,1
278,MCD20263,6,250,1500,0,1500,0,34,25.04.15,1
279,MCD20264,5,250,1250,0,1250,0,5,24.11.13,1
279,MCD20264,3,250,750,0,750,0,8,24.11.27,1
279,MCD20264,5,250,1250,0,1250,0,13,25.01.06,1
279,MCD20264,4,250,1000,0,1000,0,17,25.02.04,1
279,MCD20264,4,250,1000,0,1000,0,21,25.03.05,1
279,MCD20264,4,250,1000,0,1000,0,25,25.03.27,1
279,MCD20264,8,250,2000,0,2000,0,33,25.05.10,1
280,MCD20265,5,250,1250,0,1250,0,5,24.11.13,1
280,MCD20265,3,250,750,0,750,0,8,24.11.27,1
280,MCD20265,5,250,1250,0,1250,0,13,25.01.06,1
280,MCD20265,4,250,1000,0,1000,0,17,25.02.04,1
280,MCD20265,4,250,1000,0,1000,0,21,25.03.05,1
280,MCD20265,4,250,1000,0,1000,0,25,25.03.27,1
280,MCD20265,8,250,2000,0,2000,0,33,25.05.10,1
281,MCD20266,4,250,1000,0,1000,0,4,24.11.13,1
281,MCD20266,4,250,1000,0,1000,0,8,24.12.03,1
281,MCD20266,2,250,500,0,500,0,10,24.12.25,1
282,MCD20267,4,500,2000,0,2000,0,4,24.11.13,2
282,MCD20267,5,500,2500,0,2500,0,9,24.12.16,2
282,MCD20267,4,500,2000,0,2000,0,13,25.01.02,2
282,MCD20267,2,500,1000,0,1000,0,15,25.01.18,2
282,MCD20267,2,500,1000,0,1000,0,17,25.02.09,2
282,MCD20267,3,500,1500,0,1500,0,20,25.02.15,2
282,MCD20267,3,500,1500,0,1500,0,23,25.03.09,2
282,MCD20267,2,500,1000,0,1000,0,25,25.03.26,2
282,MCD20267,2,500,1000,0,1000,0,27,25.04.14,2
283,MCD20268,5,250,1250,0,1250,0,5,24.11.13,1
283,MCD20268,6,250,1500,0,1500,0,11,24.12.10,1
284,MCD20269,6,250,1500,0,1500,0,6,24.11.13,1
284,MCD20269,2,250,500,0,500,0,8,24.11.24,1
284,MCD20269,4,250,1000,0,1000,0,12,24.12.15,1
284,MCD20269,4,250,1000,0,1000,0,16,25.01.18,1
284,MCD20269,4,250,1000,0,1000,0,20,25.02.19,1
284,MCD20269,5,250,1250,0,1250,0,25,25.03.16,1
284,MCD20269,4,250,1000,0,1000,0,29,25.04.20,1
285,MCD20270,10,250,2500,0,2500,0,10,24.11.13,1
285,MCD20270,2,250,500,0,500,0,12,24.11.17,1
285,MCD20270,8,250,2000,0,2000,0,20,24.12.23,1
285,MCD20270,20,250,5000,0,5000,0,40,25.04.29,1
286,MCD20271,4,250,1000,0,1000,0,4,24.11.14,1
286,MCD20271,4,250,1000,0,1000,0,8,24.12.17,1
286,MCD20271,6,250,1500,0,1500,0,14,25.01.08,1
286,MCD20271,4,250,1000,0,1000,0,18,25.02.19,1
286,MCD20271,4,250,1000,0,1000,0,22,25.03.04,1
286,MCD20271,4,250,1000,0,1000,0,26,25.04.06,1
286,MCD20271,4,250,1000,0,1000,0,30,25.05.06,1
287,MCD20272,4,250,1000,0,1000,0,4,24.11.14,1
287,MCD20272,4,250,1000,0,1000,0,8,24.12.17,1
287,MCD20272,6,250,1500,0,1500,0,14,25.01.08,1
287,MCD20272,4,250,1000,0,1000,0,18,25.02.19,1
287,MCD20272,4,250,1000,0,1000,0,22,25.03.04,1
287,MCD20272,4,250,1000,0,1000,0,26,25.04.06,1
287,MCD20272,4,250,1000,0,1000,0,30,25.05.06,1
288,MCD20273,4,250,1000,0,1000,0,4,24.11.15,1
288,MCD20273,5,250,1250,0,1250,0,9,24.12.02,1
288,MCD20273,3,250,750,0,750,0,12,25.01.02,1
288,MCD20273,4,250,1000,0,1000,0,16,25.01.11,1
288,MCD20273,4,250,1000,0,1000,0,20,25.02.10,1
288,MCD20273,5,250,1250,0,1250,0,25,25.03.14,1
288,MCD20273,4,250,1000,0,1000,0,29,25.04.15,1
288,MCD20273,4,250,1000,0,1000,0,33,25.05.13,1
289,MCD20274,6,250,1500,0,1500,0,6,24.11.15,1
289,MCD20274,2,250,500,0,500,0,8,24.11.24,1
289,MCD20274,4,250,1000,0,1000,0,12,24.12.15,1
289,MCD20274,4,250,1000,0,1000,0,16,25.01.18,1
289,MCD20274,4,250,1000,0,1000,0,20,25.02.19,1
289,MCD20274,5,250,1250,0,1250,0,25,25.03.16,1
289,MCD20274,4,250,1000,0,1000,0,29,25.04.20,1
290,MCD20275,6,250,1500,0,1500,0,6,24.11.15,1
290,MCD20275,2,250,500,0,500,0,8,24.11.24,1
290,MCD20275,4,250,1000,0,1000,0,12,24.12.15,1
290,MCD20275,4,250,1000,0,1000,0,16,25.01.18,1
290,MCD20275,4,250,1000,0,1000,0,20,25.02.19,1
290,MCD20275,5,250,1250,0,1250,0,25,25.03.16,1
290,MCD20275,4,250,1000,0,1000,0,29,25.04.20,1
291,MCD20276,4,500,2000,0,2000,0,4,24.11.15,2
291,MCD20276,4,500,2000,0,2000,0,8,24.12.05,2
291,MCD20276,4,500,2000,0,2000,0,12,25.01.05,2
291,MCD20276,8,500,4000,0,4000,0,20,25.02.05,2
291,MCD20276,4,500,2000,0,2000,0,24,25.03.05,2
291,MCD20276,4,500,2000,0,2000,0,28,25.04.07,2
291,MCD20276,4,500,2000,0,2000,0,32,25.05.07,1
292,MCD20277,5,1000,5000,0,5000,0,5,24.11.16,4
292,MCD20277,5,1000,5000,0,5000,0,10,24.12.09,4
292,MCD20277,5,1000,5000,0,5000,0,15,25.01.10,4
292,MCD20277,5,1000,5000,0,5000,0,20,25.02.13,4
292,MCD20277,5,1000,5000,0,5000,0,25,25.03.20,4
292,MCD20277,5,1000,5000,0,5000,0,30,25.04.22,4
293,MCD20278,4,250,1000,0,1000,0,4,24.11.16,1
293,MCD20278,5,250,1250,0,1250,0,9,24.12.16,1
293,MCD20278,4,250,1000,0,1000,0,13,25.01.02,1
293,MCD20278,2,250,500,0,500,0,15,25.01.18,1
293,MCD20278,2,250,500,0,500,0,17,25.02.09,1
293,MCD20278,3,250,750,0,750,0,20,25.02.15,1
293,MCD20278,3,250,750,0,750,0,23,25.03.09,1
293,MCD20278,2,250,500,0,500,0,25,25.03.26,1
293,MCD20278,2,250,500,0,500,0,27,25.04.14,1
294,MCD20279,6,250,1500,0,1500,0,6,24.11.16,1
294,MCD20279,4,250,1000,0,1000,0,10,24.12.05,1
295,MCD20280,8,250,2000,0,2000,0,8,24.11.17,1
295,MCD20280,4,250,1000,0,1000,0,12,24.12.15,1
295,MCD20280,4,250,1000,0,1000,0,16,25.01.18,1
295,MCD20280,4,250,1000,0,1000,0,20,25.03.04,1
295,MCD20280,4,250,1000,0,1000,0,24,25.03.31,1
295,MCD20280,6,250,1500,0,1500,0,30,25.05.05,1
296,MCD20281,1,250,250,0,250,0,1,24.11.18,1
296,MCD20281,6,250,1500,0,1500,0,7,24.11.20,1
296,MCD20281,2,250,500,0,500,0,9,24.12.07,1
296,MCD20281,2,250,500,0,500,0,11,24.12.30,1
296,MCD20281,2,250,500,0,500,0,13,25.01.13,1
296,MCD20281,2,250,500,0,500,0,15,25.01.20,1
296,MCD20281,2,250,500,0,500,0,17,25.02.10,1
296,MCD20281,2,250,500,0,500,0,19,25.02.24,1
296,MCD20281,2,250,500,0,500,0,21,25.03.15,1
296,MCD20281,2,250,500,0,500,0,23,25.03.29,1
296,MCD20281,4,250,1000,0,1000,0,27,25.04.21,1
296,MCD20281,4,250,1000,0,1000,0,31,25.05.05,1
297,MCD20282,6,250,1500,0,1500,0,6,24.11.18,1
297,MCD20282,1,250,250,0,250,0,7,24.11.24,1
297,MCD20282,3,250,750,0,750,0,10,24.12.15,1
297,MCD20282,2,250,500,0,500,0,12,24.12.22,1
297,MCD20282,2,250,500,0,500,0,14,25.01.01,1
297,MCD20282,4,250,1000,0,1000,0,18,25.01.23,1
297,MCD20282,3,250,750,0,750,0,21,25.03.05,1
297,MCD20282,2,250,500,0,500,0,23,25.03.18,1
297,MCD20282,5,250,1250,0,1250,0,28,25.03.28,1
297,MCD20282,3,250,750,0,750,0,31,25.04.16,1
298,MCD20283,6,250,1500,0,1500,0,6,24.11.19,1
298,MCD20283,7,250,1750,0,1750,0,13,24.12.30,1
298,MCD20283,4,250,1000,0,1000,0,17,25.01.22,1
298,MCD20283,8,250,2000,0,2000,0,25,25.03.22,1
299,MCD20284,8,250,2000,0,2000,0,8,24.11.19,1
299,MCD20284,20,250,5000,0,5000,0,28,25.02.27,1
299,MCD20284,10,250,2500,0,2500,0,38,25.04.13,1
300,MCD20285,2,250,500,0,500,0,2,24.11.19,1
300,MCD20285,2,250,500,0,500,0,4,24.11.24,1
300,MCD20285,5,250,1250,0,1250,0,9,24.12.03,1
300,MCD20285,1,250,250,0,250,0,10,24.12.14,1
300,MCD20285,1,250,250,0,250,0,11,24.12.21,1
300,MCD20285,1,250,250,0,250,0,12,24.12.30,1
300,MCD20285,4,250,1000,0,1000,0,16,25.01.26,1
300,MCD20285,3,250,750,0,750,0,19,25.02.18,1
300,MCD20285,1,250,250,0,250,0,20,25.02.23,1
300,MCD20285,1,250,250,0,250,0,21,25.03.03,1
300,MCD20285,1,250,250,0,250,0,22,25.03.16,1
300,MCD20285,2,250,500,0,500,0,24,25.03.23,1
300,MCD20285,4,250,1000,0,1000,0,28,25.04.13,1
300,MCD20285,1,250,250,0,250,0,29,25.04.20,1
300,MCD20285,2,250,500,0,500,0,31,25.05.04,1
300,MCD20285,1,250,250,0,250,0,32,25.05.12,1
301,MCD20286,4,500,2000,0,2000,0,4,24.11.19,2
302,MCD20287,8,250,2000,0,2000,0,8,24.11.20,1
302,MCD20287,4,250,1000,0,1000,0,12,24.12.03,1
302,MCD20287,4,250,1000,0,1000,0,16,25.01.06,1
302,MCD20287,4,250,1000,0,1000,0,20,25.02.04,1
302,MCD20287,4,250,1000,0,1000,0,24,25.03.06,1
302,MCD20287,4,250,1000,0,1000,0,28,25.04.06,1
302,MCD20287,4,250,1000,0,1000,0,32,25.05.05,1
303,MCD20288,7,250,1750,0,1750,0,7,24.11.20,1
303,MCD20288,2,250,500,0,500,0,9,24.12.07,1
303,MCD20288,2,250,500,0,500,0,11,24.12.30,1
303,MCD20288,2,250,500,0,500,0,13,25.01.13,1
303,MCD20288,2,250,500,0,500,0,15,25.01.20,1
303,MCD20288,2,250,500,0,500,0,17,25.02.10,1
303,MCD20288,2,250,500,0,500,0,19,25.02.24,1
303,MCD20288,2,250,500,0,500,0,21,25.03.15,1
303,MCD20288,2,250,500,0,500,0,23,25.03.29,1
303,MCD20288,4,250,1000,0,1000,0,27,25.04.21,1
303,MCD20288,4,250,1000,0,1000,0,31,25.05.05,1
304,MCD20289,4,250,1000,0,1000,0,4,24.11.20,1
305,MCD20290,4,250,1000,0,1000,0,4,24.11.20,1
305,MCD20290,5,250,1250,0,1250,0,9,24.12.07,1
305,MCD20290,8,250,2000,0,2000,0,17,25.01.05,1
305,MCD20290,6,250,1500,0,1500,0,23,25.02.12,1
305,MCD20290,4,250,1000,0,1000,0,27,25.03.14,1
305,MCD20290,4,250,1000,0,1000,0,31,25.04.06,1
306,MCD20291,6,250,1500,0,1500,0,6,24.11.20,1
306,MCD20291,6,250,1500,0,1500,0,12,25.01.02,1
306,MCD20291,4,250,1000,0,1000,0,16,25.01.26,1
306,MCD20291,4,250,1000,0,1000,0,20,25.02.12,1
306,MCD20291,4,250,1000,0,1000,0,24,25.03.26,1
307,MCD20292,6,500,1500,0,1500,0,6,24.11.20,2
307,MCD20292,4,500,1000,0,1000,0,10,24.12.17,2
307,MCD20292,4,500,100,0,100,0,14,25.01.18,2
307,MCD20292,4,500,1000,0,1000,0,18,25.02.06,2
307,MCD20292,4,500,1000,0,1000,0,22,25.03.22,2
307,MCD20292,4,500,1000,0,1000,0,26,25.04.21,2
308,MCD20293,1,250,250,0,250,0,1,24.11.20,1
308,MCD20293,6,250,1500,0,1500,0,7,24.11.24,1
308,MCD20293,2,250,500,0,500,0,9,24.12.04,1
308,MCD20293,1,250,250,0,250,0,10,24.12.15,1
308,MCD20293,3,250,750,0,750,0,13,25.01.06,1
308,MCD20293,4,250,1000,0,1000,0,17,25.01.31,1
308,MCD20293,2,250,500,0,500,0,19,25.02.15,1
308,MCD20293,2,250,500,0,500,0,21,25.03.03,1
308,MCD20293,3,250,750,0,750,0,24,25.03.28,1
308,MCD20293,4,250,1000,0,1000,0,28,25.04.19,1
309,MCD20294,8,250,2000,0,2000,0,8,24.11.21,1
309,MCD20294,4,250,1000,0,1000,0,12,24.12.08,1
309,MCD20294,4,250,1000,0,1000,0,16,25.01.07,1
309,MCD20294,4,250,1000,0,1000,0,20,25.02.09,1
309,MCD20294,4,250,1000,0,1000,0,24,25.03.10,1
309,MCD20294,4,250,1000,0,1000,0,28,25.04.07,1
309,MCD20294,4,250,1000,0,1000,0,32,25.05.08,1
309,MCD20294,4,250,1000,0,1000,0,36,25.05.13,1
310,MCD20295,8,250,2000,0,2000,0,8,24.11.22,1
310,MCD20295,4,250,1000,0,1000,0,12,24.12.10,1
310,MCD20295,4,250,1000,0,1000,0,16,25.01.11,1
310,MCD20295,4,250,1000,0,1000,0,20,25.02.14,1
310,MCD20295,4,250,1000,0,1000,0,24,25.03.23,1
310,MCD20295,4,250,1000,0,1000,0,28,25.04.14,1
311,MCD20296,6,250,1500,0,1500,0,6,24.11.23,1
311,MCD20296,2,250,500,0,500,0,8,24.12.08,1
311,MCD20296,2,250,500,0,500,0,10,24.12.17,1
311,MCD20296,2,250,500,0,500,0,12,25.01.05,1
311,MCD20296,2,250,500,0,500,0,14,25.01.27,1
311,MCD20296,3,250,750,0,750,0,17,25.02.03,1
311,MCD20296,1,250,250,0,250,0,18,25.02.09,1
311,MCD20296,1,250,250,0,250,0,19,25.02.17,1
311,MCD20296,1,250,250,0,250,0,20,25.02.24,1
311,MCD20296,2,250,500,0,500,0,22,25.03.09,1
311,MCD20296,1,250,250,0,250,0,23,25.03.16,1
311,MCD20296,1,250,250,0,250,0,24,25.03.23,1
311,MCD20296,4,250,1000,0,1000,0,28,25.04.13,1
311,MCD20296,3,250,750,0,750,0,31,25.05.05,1
312,MCD20297,4,1250,5000,0,5000,0,4,24.11.23,5
312,MCD20297,4,1250,5000,0,5000,0,8,24.12.04,5
312,MCD20297,6,1250,7500,0,7500,0,14,25.01.04,5
312,MCD20297,3,1250,3750,0,3750,0,17,25.01.18,5
312,MCD20297,3,1250,3750,0,3750,0,20,25.02.20,5
312,MCD20297,1,1250,1250,0,1250,0,21,25.02.28,5
312,MCD20297,4,1250,5000,0,5000,0,25,25.03.20,5
312,MCD20297,4,1250,5000,0,5000,0,29,25.05.08,5
313,MCD20298,6,500,3000,0,3000,0,6,24.11.23,2
313,MCD20298,3,500,1500,0,1500,0,9,24.12.06,2
313,MCD20298,1,500,500,0,500,0,10,24.12.14,2
313,MCD20298,2,500,1000,0,1000,0,12,24.12.24,2
313,MCD20298,7,500,3500,0,3500,0,19,25.02.18,2
313,MCD20298,2,500,1000,0,1000,0,21,25.03.11,2
313,MCD20298,4,500,2000,0,2000,0,25,25.03.18,2
313,MCD20298,4,500,2000,0,2000,0,29,25.04.18,2
314,MCD20299,8,250,2000,0,2000,0,8,24.11.24,1
314,MCD20299,4,250,1000,0,1000,0,12,24.12.21,1
314,MCD20299,4,250,1000,0,1000,0,16,25.01.18,1
314,MCD20299,10,250,2500,0,2500,0,26,25.03.31,1
314,MCD20299,4,250,1000,0,1000,0,30,25.04.08,1
315,MCD20300,4,250,1000,0,1000,0,4,24.11.24,1
316,MCD20301,4,250,1000,0,1000,0,4,24.11.25,1
316,MCD20301,4,250,1000,0,1000,0,8,24.12.09,1
316,MCD20301,3,250,750,0,750,0,11,24.12.23,1
316,MCD20301,1,250,250,0,250,0,12,24.12.29,1
316,MCD20301,2,250,500,0,500,0,14,25.01.14,1
316,MCD20301,1,250,250,0,250,0,15,25.01.31,1
316,MCD20301,3,250,750,0,750,0,18,25.03.02,1
316,MCD20301,2,250,500,0,500,0,20,25.03.09,1
316,MCD20301,2,250,500,0,500,0,22,25.03.17,1
316,MCD20301,2,250,500,0,500,0,24,25.03.30,1
316,MCD20301,4,250,750,0,750,0,28,25.04.28,1
317,MCD20302,5,250,1250,0,1250,0,5,24.11.25,1
317,MCD20302,4,250,1000,0,1000,0,9,24.12.08,1
317,MCD20302,5,250,1250,0,1250,0,14,24.12.29,1
317,MCD20302,6,250,1500,0,1500,0,20,25.02.07,1
317,MCD20302,4,250,1000,0,1000,0,24,25.03.15,1
317,MCD20302,6,250,1500,0,1500,0,30,25.05.03,1
